Log file open, 12/27/22 14:42:29
[2022.12.27-19.18.51:987][724]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=29
[2022.12.27-19.18.51:990][724]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=29
[2022.12.27-19.18.51:990][724]LogInit: FAudioDevice initialized.
[2022.12.27-19.18.51:990][724]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=29
[2022.12.27-19.18.51:990][724]LogAudio: Display: Audio Device (ID: 29) registered with world 'main_empty'.
[2022.12.27-19.18.52:030][724]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.27-19.18.52:031][724]LogLoad: Game class is 'GameModeBase'
[2022.12.27-19.18.52:031][724]LogWorld: Bringing World /Game/UEDPIE_0_main_empty.main_empty up for play (max tick rate 60) at 2022.12.27-15.18.52
[2022.12.27-19.18.52:033][724]LogWorld: Bringing up level for play took: 0.001945
[2022.12.27-19.18.52:036][724]LogOnline: OSS: Created online subsystem instance for: :Context_32
[2022.12.27-19.18.52:039][724]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> CaptureDuringMouseDown
[2022.12.27-19.18.52:040][724]PIE: Server logged in
[2022.12.27-19.18.52:041][724]PIE: Play in editor total start time 0.131 seconds.
[2022.12.27-19.18.52:079][724]LogViewport: Scene viewport resized to 1028x592, mode Windowed.
[2022.12.27-19.18.59:868][185]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.27-19.18.59:869][185]LogWorld: BeginTearingDown for /Game/UEDPIE_0_main_empty
[2022.12.27-19.18.59:869][185]LogSlate: Window 'EnhancedInputSR Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2022.12.27-19.18.59:882][185]LogWorld: UWorld::CleanupWorld for main_empty, bSessionEnded=true, bCleanupResources=true
[2022.12.27-19.18.59:883][185]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.27-19.18.59:885][185]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.27-19.18.59:895][185]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.27-19.18.59:941][185]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=29
[2022.12.27-19.18.59:943][185]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=29
[2022.12.27-19.18.59:952][185]LogUObjectHash: Compacting FUObjectHashTables data took   1.94ms
[2022.12.27-19.18.59:971][186]LogPlayLevel: Display: Destroying online subsystem :Context_32
[2022.12.27-19.19.31:289][988]BlueprintLog: New page: Compile UMG_ConfigInputDynamic
[2022.12.27-19.19.31:359][988]LogUObjectHash: Compacting FUObjectHashTables data took   2.15ms
[2022.12.27-19.19.31:744][  6]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.27-19.19.31:796][  6]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/UMG_ConfigInputDynamic" FILE="../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/UMG_ConfigInputDynamic.uasset" SILENT=true
[2022.12.27-19.19.31:810][  6]LogSavePackage: Moving output files for package: /Game/UMG_ConfigInputDynamic
[2022.12.27-19.19.31:812][  6]LogSavePackage: Moving '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Saved/UMG_ConfigInputDynamic29FC91674FA71A36F2EC59BB2ED79A9B.tmp' to '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/UMG_ConfigInputDynamic.uasset'
[2022.12.27-19.19.31:831][  6]LogFileHelpers: InternalPromptForCheckoutAndSave took 86 ms (total: 9.93 sec)
[2022.12.27-19.19.31:843][  6]AssetCheck: New page: Asset Save: UMG_ConfigInputDynamic
[2022.12.27-19.19.31:843][  6]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/UMG_ConfigInputDynamic.UMG_ConfigInputDynamic
[2022.12.27-19.19.32:417][ 41]LogDebuggerCommands: Repeating last play command: New Editor Window (PIE)
[2022.12.27-19.19.32:422][ 41]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.27-19.19.32:422][ 41]PIE: New page: PIE session: main_empty (Dec 27, 2022, 11:19:32 AM)
[2022.12.27-19.19.32:423][ 41]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_main_empty
[2022.12.27-19.19.32:424][ 41]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002099s)
[2022.12.27-19.19.32:424][ 41]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/main_empty.main_empty to /Game/UEDPIE_0_main_empty.main_empty (0.002148s)
[2022.12.27-19.19.32:424][ 41]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.27-19.19.32:426][ 41]LogAIModule: Creating AISystem for world main_empty
[2022.12.27-19.19.32:426][ 41]LogPlayLevel: PIE: World Init took: (0.000916s)
[2022.12.27-19.19.32:478][ 41]LogUObjectHash: Compacting FUObjectHashTables data took   2.39ms
[2022.12.27-19.19.32:480][ 41]LogAudio: Display: Creating Audio Device:                 Id: 30, Scope: Unique, Realtime: True
[2022.12.27-19.19.32:480][ 41]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.27-19.19.32:480][ 41]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.27-19.19.32:480][ 41]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.27-19.19.32:480][ 41]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.27-19.19.32:480][ 41]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.27-19.19.32:480][ 41]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.27-19.19.32:480][ 41]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.27-19.19.32:480][ 41]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.27-19.19.32:481][ 41]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.27-19.19.32:481][ 41]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.27-19.19.32:481][ 41]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.27-19.19.32:483][ 41]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.27-19.19.32:507][ 41]LogAudioMixer: Display: Using Audio Hardware Device Audifonos (3- USB Audio Device)
[2022.12.27-19.19.32:507][ 41]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.27-19.19.32:507][ 41]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.27-19.19.32:507][ 41]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.27-19.19.32:508][ 41]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=30
[2022.12.27-19.19.32:508][ 41]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=30
[2022.12.27-19.19.32:510][ 41]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=30
[2022.12.27-19.19.32:510][ 41]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=30
[2022.12.27-19.19.32:510][ 41]LogInit: FAudioDevice initialized.
[2022.12.27-19.19.32:510][ 41]LogAudio: Display: Audio Device (ID: 30) registered with world 'main_empty'.
[2022.12.27-19.19.32:545][ 41]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.27-19.19.32:545][ 41]LogLoad: Game class is 'GameModeBase'
[2022.12.27-19.19.32:545][ 41]LogWorld: Bringing World /Game/UEDPIE_0_main_empty.main_empty up for play (max tick rate 60) at 2022.12.27-15.19.32
[2022.12.27-19.19.32:546][ 41]LogWorld: Bringing up level for play took: 0.001832
[2022.12.27-19.19.32:550][ 41]LogOnline: OSS: Created online subsystem instance for: :Context_33
[2022.12.27-19.19.32:551][ 41]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2022.12.27-19.19.32:552][ 41]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> CaptureDuringMouseDown
[2022.12.27-19.19.32:554][ 41]PIE: Server logged in
[2022.12.27-19.19.32:556][ 41]PIE: Play in editor total start time 0.133 seconds.
[2022.12.27-19.19.32:567][ 41]LogViewport: Scene viewport resized to 1028x592, mode Windowed.
[2022.12.27-19.19.38:149][366]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.27-19.19.38:149][366]LogWorld: BeginTearingDown for /Game/UEDPIE_0_main_empty
[2022.12.27-19.19.38:150][366]LogSlate: Window 'EnhancedInputSR Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2022.12.27-19.19.38:165][366]LogWorld: UWorld::CleanupWorld for main_empty, bSessionEnded=true, bCleanupResources=true
[2022.12.27-19.19.38:165][366]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.27-19.19.38:168][366]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.27-19.19.38:180][366]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.27-19.19.38:230][366]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.27-19.19.38:230][366]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=30
[2022.12.27-19.19.38:232][366]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=30
[2022.12.27-19.19.38:240][366]LogUObjectHash: Compacting FUObjectHashTables data took   2.27ms
[2022.12.27-19.19.38:263][367]LogPlayLevel: Display: Destroying online subsystem :Context_33
[2022.12.27-19.19.54:645][314]BlueprintLog: New page: Compile UMG_ConfigInputDynamic
[2022.12.27-19.19.54:702][314]LogUObjectHash: Compacting FUObjectHashTables data took   2.08ms
[2022.12.27-19.19.55:081][331]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.27-19.19.55:143][331]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/UMG_ConfigInputDynamic" FILE="../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/UMG_ConfigInputDynamic.uasset" SILENT=true
[2022.12.27-19.19.55:159][331]LogSavePackage: Moving output files for package: /Game/UMG_ConfigInputDynamic
[2022.12.27-19.19.55:159][331]LogSavePackage: Moving '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Saved/UMG_ConfigInputDynamicB27A1F344B9884373092A09A1BC47308.tmp' to '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/UMG_ConfigInputDynamic.uasset'
[2022.12.27-19.19.55:181][331]LogFileHelpers: InternalPromptForCheckoutAndSave took 100 ms (total: 10.0 sec)
[2022.12.27-19.19.55:202][331]AssetCheck: New page: Asset Save: UMG_ConfigInputDynamic
[2022.12.27-19.19.55:202][331]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/UMG_ConfigInputDynamic.UMG_ConfigInputDynamic
[2022.12.27-19.19.55:391][340]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.27-19.19.55:458][340]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/UMG_ConfigInputDynamic" FILE="../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/UMG_ConfigInputDynamic.uasset" SILENT=true
[2022.12.27-19.19.55:477][340]LogSavePackage: Moving output files for package: /Game/UMG_ConfigInputDynamic
[2022.12.27-19.19.55:477][340]LogSavePackage: Moving '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Saved/UMG_ConfigInputDynamic6F33D5F8491B9040E3AF579B0677CFEA.tmp' to '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/UMG_ConfigInputDynamic.uasset'
[2022.12.27-19.19.55:491][340]LogFileHelpers: InternalPromptForCheckoutAndSave took 100 ms (total: 10.1 sec)
[2022.12.27-19.19.55:501][340]AssetCheck: New page: Asset Save: UMG_ConfigInputDynamic
[2022.12.27-19.19.55:501][340]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/UMG_ConfigInputDynamic.UMG_ConfigInputDynamic
[2022.12.27-19.19.55:872][362]LogDebuggerCommands: Repeating last play command: New Editor Window (PIE)
[2022.12.27-19.19.55:877][362]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.27-19.19.55:877][362]PIE: New page: PIE session: main_empty (Dec 27, 2022, 11:19:55 AM)
[2022.12.27-19.19.55:877][362]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_main_empty
[2022.12.27-19.19.55:879][362]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001263s)
[2022.12.27-19.19.55:879][362]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/main_empty.main_empty to /Game/UEDPIE_0_main_empty.main_empty (0.001300s)
[2022.12.27-19.19.55:879][362]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.27-19.19.55:879][362]LogAIModule: Creating AISystem for world main_empty
[2022.12.27-19.19.55:880][362]LogPlayLevel: PIE: World Init took: (0.000935s)
[2022.12.27-19.19.55:930][362]LogUObjectHash: Compacting FUObjectHashTables data took   1.95ms
[2022.12.27-19.19.55:932][362]LogAudio: Display: Creating Audio Device:                 Id: 31, Scope: Unique, Realtime: True
[2022.12.27-19.19.55:932][362]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.27-19.19.55:932][362]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.27-19.19.55:932][362]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.27-19.19.55:932][362]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.27-19.19.55:932][362]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.27-19.19.55:932][362]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.27-19.19.55:932][362]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.27-19.19.55:932][362]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.27-19.19.55:932][362]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.27-19.19.55:932][362]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.27-19.19.55:932][362]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.27-19.19.55:934][362]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.27-19.19.55:960][362]LogAudioMixer: Display: Using Audio Hardware Device Audifonos (3- USB Audio Device)
[2022.12.27-19.19.55:960][362]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.27-19.19.55:960][362]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.27-19.19.55:960][362]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.27-19.19.55:962][362]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=31
[2022.12.27-19.19.55:962][362]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=31
[2022.12.27-19.19.55:964][362]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=31
[2022.12.27-19.19.55:964][362]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=31
[2022.12.27-19.19.55:964][362]LogInit: FAudioDevice initialized.
[2022.12.27-19.19.55:964][362]LogAudio: Display: Audio Device (ID: 31) registered with world 'main_empty'.
[2022.12.27-19.19.56:001][362]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.27-19.19.56:001][362]LogLoad: Game class is 'GameModeBase'
[2022.12.27-19.19.56:001][362]LogWorld: Bringing World /Game/UEDPIE_0_main_empty.main_empty up for play (max tick rate 60) at 2022.12.27-15.19.56
[2022.12.27-19.19.56:003][362]LogWorld: Bringing up level for play took: 0.001728
[2022.12.27-19.19.56:006][362]LogOnline: OSS: Created online subsystem instance for: :Context_34
[2022.12.27-19.19.56:006][362]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2022.12.27-19.19.56:008][362]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> CaptureDuringMouseDown
[2022.12.27-19.19.56:010][362]PIE: Server logged in
[2022.12.27-19.19.56:012][362]PIE: Play in editor total start time 0.135 seconds.
[2022.12.27-19.19.56:025][362]LogViewport: Scene viewport resized to 1028x592, mode Windowed.
[2022.12.27-19.20.03:370][789]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.27-19.20.03:370][789]LogWorld: BeginTearingDown for /Game/UEDPIE_0_main_empty
[2022.12.27-19.20.03:370][789]LogSlate: Window 'EnhancedInputSR Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2022.12.27-19.20.03:382][789]LogWorld: UWorld::CleanupWorld for main_empty, bSessionEnded=true, bCleanupResources=true
[2022.12.27-19.20.03:382][789]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.27-19.20.03:385][789]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.27-19.20.03:395][789]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.27-19.20.03:441][789]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.27-19.20.03:442][789]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=31
[2022.12.27-19.20.03:444][789]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=31
[2022.12.27-19.20.03:452][789]LogUObjectHash: Compacting FUObjectHashTables data took   2.31ms
[2022.12.27-19.20.03:470][790]LogPlayLevel: Display: Destroying online subsystem :Context_34
[2022.12.27-19.20.23:130][954]BlueprintLog: New page: Compile UMG_ConfigInputDynamic
[2022.12.27-19.20.23:187][954]LogUObjectHash: Compacting FUObjectHashTables data took   2.03ms
[2022.12.27-19.20.23:580][970]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.27-19.20.23:638][970]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/UMG_ConfigInputDynamic" FILE="../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/UMG_ConfigInputDynamic.uasset" SILENT=true
[2022.12.27-19.20.23:651][970]LogSavePackage: Moving output files for package: /Game/UMG_ConfigInputDynamic
[2022.12.27-19.20.23:653][970]LogSavePackage: Moving '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Saved/UMG_ConfigInputDynamic3C2112584726ED9DCA8DB68D7070B4E4.tmp' to '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/UMG_ConfigInputDynamic.uasset'
[2022.12.27-19.20.23:671][970]LogFileHelpers: InternalPromptForCheckoutAndSave took 91 ms (total: 10.2 sec)
[2022.12.27-19.20.23:692][970]AssetCheck: New page: Asset Save: UMG_ConfigInputDynamic
[2022.12.27-19.20.23:692][970]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/UMG_ConfigInputDynamic.UMG_ConfigInputDynamic
[2022.12.27-19.20.23:843][979]LogFileHelpers: InternalPromptForCheckoutAndSave started...
